fiscal_year,awarding_agency_id,funding_agency_id,annual_spending
2015,214,1188,292787396.19
2015,214,1196,45435000.56
2015,214,1205,304017.78
2015,214,1206,3118592.87
2015,214,1216,110532266.39
2015,214,1218,31273.93
2015,214,1219,239994.93
2015,214,1223,27671921.12
2015,214,1228,211765954.27
2015,214,1231,16413748.18
2015,214,1235,844892.0
2015,217,,259726837.54
2015,227,,98267006.26
2015,227,227,380028951.880001
2015,228,,269506672.25
2015,228,228,348427541.53
2015,233,,110524789.77
2015,233,233,330539538.15
2015,234,,7120469.9
2015,234,234,35135286.55
2015,234,235,595275.45
2015,235,235,29367586.37
2015,236,,436571588.36
2015,236,236,11560513.23
2015,237,,186747693.12
2015,237,237,655090577.600007
2015,239,,1643423281.21
2015,239,150,2041618.28
2015,239,218,1109773.35
2015,239,239,358931636.810002
2015,239,240,667679.27
2015,239,930,760973.21
2015,239,1174,57089.01
2015,239,1188,19489376.36
2015,240,,2011946425.12
2015,240,240,363261451.88
2015,253,252,22271941.74
2015,253,253,892453606.75
2015,253,256,315107.02
2015,255,255,621826304.559998
2015,259,252,9605.2
2015,259,259,2345277524.76
2015,259,261,165075.75
2015,259,1173,7659294.32
2015,259,1188,5582177.42
2015,259,1196,888380.74
2015,259,1205,28381.64
2015,259,1219,4095451.62
2015,259,1223,241407.06
2015,261,39,405805557.43
2015,261,252,414592.4
2015,261,261,144008770.87
2015,261,265,21292.92
2015,262,252,80048.73
2015,262,262,1180905180.84
2015,262,265,119427.73
2015,262,767,1699585.35
2015,263,,3201208888.19
2015,263,252,251035.0
2015,263,263,1241841464.49
2015,265,265,183690972.84
2015,265,930,7548.89
2015,267,,431573.0
2015,270,270,778238.42
2015,271,268,318778.49
2015,271,269,5278021.33
2015,271,271,283934813.68
2015,271,272,5322120.51
2015,271,273,129885.24
2015,271,274,6926472.48
2015,271,275,3039494.05
2015,271,279,1209908.61
2015,271,281,140302.27
2015,271,282,23580.0
2015,271,283,338847.96
2015,271,287,18765324.12
2015,271,288,104640768.35
2015,271,290,262528.12
2015,271,291,48349279.71
2015,271,292,20174710.14
2015,271,293,1246135.27
2015,271,294,6947674.02
2015,271,295,674940.44
2015,271,296,4050611.38
2015,271,297,2894059.52
2015,271,300,3478776.86
2015,271,301,21361993.61
2015,271,302,7389764.39
2015,271,303,1029671.39
2015,271,305,5542344.63
2015,271,1068,50066.16
2015,275,,70246176.86
2015,290,,111347900.98
2015,290,290,29253844.42
2015,291,,7946102270.65
2015,291,291,333019389.18
2015,291,292,1160321316.0
2015,300,,9155617.93
2015,300,300,35407554.97
2015,301,,165890351.25
2015,302,,16518377.0
2015,305,,8242920.67
2015,308,,0.0
2015,308,308,233739604.25
2015,315,,5798274200.0
2015,315,6,351617.78
2015,315,7,285675.58
2015,315,48,73079083.67
2015,315,89,9960.5
2015,315,100,91614.93
2015,315,103,22292.63
2015,315,106,10317.85
2015,315,108,41943.1
2015,315,114,48691.41
2015,315,119,6742.5
2015,315,145,80421.71
2015,315,154,388836.66
2015,315,168,18206.0
2015,315,176,12398.67
2015,315,183,5154138.72
2015,315,195,65556.36
2015,315,197,0.0
2015,315,201,59186.6
2015,315,224,1655.59
2015,315,252,6376906.59
2015,315,253,305750.51
2015,315,255,491547.6
2015,315,261,25994.46
2015,315,262,171122.08
2015,315,263,113751.28
2015,315,315,6672864616.53
2015,315,457,182207.14
2015,315,478,24766.5
2015,315,491,3500.0
2015,315,539,53184.86
2015,315,619,35742.74
2015,315,655,16156.97
2015,315,694,4435.61
2015,315,699,6482.59
2015,315,700,28346.67
2015,315,731,21876.06
2015,315,751,66079.64
2015,315,767,126960.92
2015,315,769,16111.79
2015,315,770,354465.92
2015,315,772,72924.03
2015,315,773,669259.0
2015,315,776,1266370.48
2015,315,777,150606.29
2015,315,778,478070.91
2015,315,779,13562.29
2015,315,782,9269.62
2015,315,801,17410526.91
2015,315,802,3482.4
2015,315,806,5100279.2
2015,315,808,13244.72
2015,315,824,592528.62
2015,315,930,473356.85
2015,315,936,3455.97
2015,315,1127,41050.5
2015,315,1154,47425.0
2015,315,1163,129278.76
2015,315,1166,24669.68
2015,315,1173,15482515.53
2015,315,1174,2175058.17
2015,315,1177,557401.74
2015,315,1178,4757.01
2015,315,1187,50880.58
2015,315,1188,6574013.64
2015,315,1195,13545.0
2015,315,1196,1656507.49
2015,315,1199,58615.15
2015,315,1201,6267.86
2015,315,1208,418292.98
2015,315,1209,32124.5
2015,315,1215,12963.58
2015,315,1216,8870.0
2015,315,1217,3765.31
2015,315,1220,927571.93
2015,315,1221,12864.35
2015,315,1234,3633.44
2015,320,320,176233693.54
2015,457,,4707093.0
2015,457,457,154288985.39
2015,459,459,3678928.8
2015,470,470,39969.94
2015,478,478,0.0
2015,479,48,21511411.76
2015,479,67,822510.55
2015,479,68,5917856.11
2015,479,457,43046398.44
2015,479,459,308974.25
2015,479,465,9828037.80000001
2015,479,468,44111451.54
2015,479,470,44770056.33
2015,479,478,110075905.51
2015,479,479,382204047.87
2015,479,488,605269.29
2015,479,495,5310772.55
2015,479,496,5648025.18
2015,479,655,7397199.41
2015,479,880,28256057.32
2015,479,882,132227.0
2015,479,883,306318.62
2015,479,886,2344347.55
2015,479,1135,27101.43
2015,479,1141,453985.9
2015,479,1142,362442.43
2015,479,1146,184757.06
2015,479,1147,17848.08
2015,479,1157,380679.47
2015,479,1158,57046094.11
2015,479,1162,75250.0
2015,479,1165,389321.53
2015,486,486,293577874.81
2015,487,487,2675201026.9
2015,488,488,187094358.86
2015,491,,29178972.0
2015,491,457,78642715.26
2015,491,486,60999362.79
2015,491,491,1859630409.0
2015,495,,232190329.0
2015,496,496,50000.0
2015,503,503,992140881.479999
2015,535,,0.0
2015,538,538,66862496.47
2015,539,,936022507942.0
2015,539,539,1472347956.8
2015,552,552,49483571.14
2015,554,,28593510.0
2015,554,554,247416820.71
2015,555,555,310692110.61
2015,555,557,85738.0
2015,557,557,648635.75
2015,558,558,1861509.54
2015,559,559,19693245.15
2015,560,560,8722487.49
2015,561,116,51501.2
2015,561,561,18861311712.8804
2015,561,636,3031316.25
2015,561,772,16247.56
2015,561,821,5980.0
2015,568,,989505.0
2015,580,,60109636192.0
2015,580,561,4777478.0
2015,580,580,17065300.34
2015,588,,10950965.0
2015,588,561,1820380.97
2015,595,,91619708109.0
2015,610,610,2233963.92
2015,611,611,69536493.92
2015,617,617,3206889.63
2015,618,616,45880.99
2015,618,617,203295.0
2015,618,618,8474089.21
2015,618,619,44000.0
2015,618,620,51110.46
2015,618,626,772830.4
2015,618,630,473875.09
2015,618,632,62558.6
2015,618,634,322516.11
2015,618,636,932404.59
2015,618,638,33026233.7
2015,618,640,213402101.63
2015,618,641,67828173.39
2015,618,935,27966.29
2015,634,6,25466.0
2015,634,7,135834.0
2015,634,13,114891987.62
2015,634,28,965796.31
2015,634,39,679014.02
2015,634,48,13983.28
2015,634,52,597188.0
2015,634,96,10098.0
2015,634,99,1300602.74
2015,634,100,1390232.42
2015,634,108,232713.74
2015,634,114,401494.0
2015,634,117,16532.46
2015,634,119,23213534.07
2015,634,120,0.0
2015,634,133,3109440.92
2015,634,149,50297333.79
2015,634,150,24174181.0
2015,634,153,136196554.47
2015,634,168,3586113.0
2015,634,176,132927.18
2015,634,183,64308303.02
2015,634,184,54399.18
2015,634,186,114901.5
2015,634,193,29124.0
2015,634,195,7215699.36
2015,634,209,30555.0
2015,634,214,96783.57
2015,634,227,19867759.52
2015,634,228,3158676.74
2015,634,233,403614.0
2015,634,235,161763.07
2015,634,236,298630.0
2015,634,237,8706318.6
2015,634,239,10331814.0
2015,634,240,6866227.0
2015,634,247,35597.0
2015,634,249,24076.93
2015,634,252,3618780.76
2015,634,253,8908564.79
2015,634,255,15439809.97
2015,634,256,675399.11
2015,634,259,37342050.0
2015,634,261,10437520.0
2015,634,262,47968210.29
2015,634,265,8547513.0
2015,634,269,90781.29
2015,634,270,46634.58
2015,634,271,157251.87
2015,634,279,9709.2
2015,634,281,3325.3
2015,634,282,4883.04
2015,634,290,97985.01
2015,634,291,165617.83
2015,634,292,66449.68
2015,634,300,100924.66
2015,634,301,71707.62
2015,634,309,4872259.78
2015,634,315,136461313.49
2015,634,320,431994.43
2015,634,457,2741019.21
2015,634,491,703926.59
2015,634,503,33907.36
2015,634,538,17163.53
2015,634,539,10038961.9
2015,634,554,16683312.6
2015,634,555,466621.0
2015,634,561,130401633.29
2015,634,610,7987.02
2015,634,611,156177.04
2015,634,614,1438013.71
2015,634,616,24765.78
2015,634,617,1013983.67
2015,634,618,63127.2
2015,634,626,8607033.2
2015,634,634,1168599013.23
2015,634,636,41766405.82
2015,634,640,35846976.33
2015,634,655,1737515.72
2015,634,685,3777.75
2015,634,696,4436.75
2015,634,697,72610.98
2015,634,698,8486063.0
2015,634,700,5914525.37
2015,634,731,24900654.97
2015,634,751,312781.95
2015,634,753,3185.49
2015,634,757,46660.0
2015,634,761,196159.96
2015,634,767,76491234.46
2015,634,769,6593542.57
2015,634,770,2496249.33
2015,634,772,8543626.34
2015,634,773,9780127.0
2015,634,776,14981728.36
2015,634,778,5489095.76
2015,634,779,110210.28
2015,634,782,87216685.97
2015,634,801,200268.55
2015,634,802,65205193.38
2015,634,803,423059.0
2015,634,806,72561160.55
2015,634,807,133433.99
2015,634,811,279006.91
2015,634,812,20529.4
2015,634,818,135362.21
2015,634,824,12654489.77
2015,634,825,23045520.66
2015,634,828,1773638.55
2015,634,830,72752.93
2015,634,862,257285.01
2015,634,882,37331198.23
2015,634,883,136204.35
2015,634,888,4748659.85
2015,634,900,9599683.41
2015,634,906,1860706.24
2015,634,925,31193.73
2015,634,930,1881625.63
2015,634,1068,5790.84
2015,634,1126,5896.0
2015,634,1139,44798.44
2015,634,1143,347128.0
2015,634,1145,116433.46
2015,634,1153,54537.67
2015,634,1160,9770213.94
2015,634,1163,23223.03
2015,634,1166,186231.94
2015,634,1173,360841534.26
2015,634,1174,447449340.39
2015,634,1178,164206.98
2015,634,1188,1414975484.49
2015,634,1196,992150941.549999
2015,634,1205,112826.37
2015,634,1206,3269191.62
2015,634,1208,83657.26
2015,634,1209,2258634.4
2015,634,1217,128915.71
2015,634,1218,2793487.14
2015,634,1219,10784219.48
2015,634,1221,239875.77
2015,634,1222,33028315.24
2015,634,1223,51596122.16
2015,634,1225,20985939.21
2015,634,1227,4121690.64
2015,634,1232,2501848.23
2015,634,1234,4755.0
2015,634,1235,150491.6
2015,636,28,5765455.74
2015,636,39,18764956.76
2015,636,48,250215.94
2015,636,98,25235.66
2015,636,99,38373.95
2015,636,100,35630.94
2015,636,103,67377.24
2015,636,104,10999.85
2015,636,106,79628.67
2015,636,120,376343.76
2015,636,130,6469271.31
2015,636,149,1649329.16
2015,636,150,629567.78
2015,636,153,43931.3
2015,636,158,150070.39
2015,636,163,141849.0
2015,636,166,217571.74
2015,636,171,204594.08
2015,636,176,43041.79
2015,636,177,50500.8
2015,636,183,15871.71
2015,636,184,95000.0
2015,636,193,195839.32
2015,636,194,3250.0
2015,636,195,6928895.86
2015,636,200,276825.76
2015,636,201,97927.22
2015,636,212,11190.71
2015,636,213,3547.6
2015,636,214,101937.54
2015,636,218,17800.0
2015,636,223,6934.3
2015,636,227,1118643.63
2015,636,228,181968.13
2015,636,233,2121717.8
2015,636,235,33275.81
2015,636,236,6264.86
2015,636,237,803990.95
2015,636,239,108802.94
2015,636,240,391795.71
2015,636,252,1961931.81
2015,636,253,1232122.55
2015,636,255,2592028.1
2015,636,256,1391187.73
2015,636,261,6396657.67
2015,636,262,872818.46
2015,636,265,953826.03
2015,636,269,38945.66
2015,636,271,174846.59
2015,636,274,9092.71
2015,636,281,151229.61
2015,636,287,60009.0
2015,636,290,54697.0
2015,636,291,22739.46
2015,636,292,34898.89
2015,636,293,0.0
2015,636,294,79999.61
2015,636,299,6553.21
2015,636,300,35319.84
2015,636,301,29701.1
2015,636,309,4415.73
2015,636,315,19398818.44
2015,636,465,73096.94
2015,636,468,32931.87
2015,636,478,133880.47
2015,636,479,87709.68
2015,636,491,3950919.23
2015,636,496,5475.73
2015,636,502,53335.0
2015,636,503,232358.14
2015,636,538,439560.71
2015,636,539,45620888.2
2015,636,552,10204.0
2015,636,553,1146970.35
2015,636,554,4206164.08
2015,636,561,17283720.6
2015,636,610,54174.03
2015,636,611,351622.93
2015,636,616,17875.0
2015,636,617,488626.55
2015,636,626,19059.37
2015,636,634,2704672.9
2015,636,636,5051327941.89999
2015,636,640,22700.0
2015,636,655,2330.0
2015,636,697,2474439.36
2015,636,700,2075576.39
2015,636,731,1211545.63
2015,636,732,156274.24
2015,636,751,476788.74
2015,636,753,919993.47
2015,636,755,2400.0
2015,636,756,12100.0
2015,636,759,804561.19
2015,636,761,14687.71
2015,636,767,99117013.34
2015,636,769,1892290.16
2015,636,770,43484.0
2015,636,772,2796653.88
2015,636,773,867018.1
2015,636,776,174946553.98
2015,636,777,5714960.02
2015,636,778,57878697.87
2015,636,782,585579.29
2015,636,801,69086.38
2015,636,803,49291.89
2015,636,806,1301427.94
2015,636,810,6262.78
2015,636,811,250057.86
2015,636,816,66100.31
2015,636,821,81317.43
2015,636,822,78643.77
2015,636,825,383209108.78
2015,636,830,12036742.14
2015,636,831,69193.47
2015,636,862,58607129.22
2015,636,880,6959376.0
2015,636,882,2055968.98
2015,636,883,85087.26
2015,636,925,130025.71
2015,636,930,992001.2
2015,636,932,33792.15
2015,636,999,4530.6
2015,636,1068,35923.65
2015,636,1158,778326.75
2015,636,1163,129737.46
2015,636,1166,126899.79
2015,636,1171,9665.0
2015,636,1173,28450139.91
2015,636,1174,4100494.2
2015,636,1178,17288.0
2015,636,1187,195668.57
2015,636,1188,6224745.15
2015,636,1192,57105.85
2015,636,1195,11635.69
2015,636,1196,5640482.38
2015,636,1202,728239.25
2015,636,1205,3499927.53
2015,636,1209,1341177.79
2015,636,1219,246166.22
2015,636,1222,973646.3
2015,636,1223,1923690.35
2015,636,1225,2048066.88
2015,636,1226,108818.51
2015,636,1231,49289.44
2015,645,638,128923.76
2015,655,,3377280666.0
2015,655,655,3080283913.44
2015,680,680,175257493.81
2015,685,685,4318933.99
2015,687,,114043530.0
2015,687,687,4863772.47
2015,692,,145380264.0
2015,692,692,6657376.46
2015,693,,12266894687.0
2015,693,693,13806320.3
2015,694,694,17811344.3
2015,697,697,4765216.09
2015,699,699,1748279.16
2015,700,,4047347535.0
2015,700,700,1226729578.03
2015,732,,100777402.45
2015,732,731,38343307.68
2015,732,732,424480191.57
2015,751,,2858292754.24
2015,751,731,476419.94
2015,751,732,2259517.7
2015,751,751,4031983797.87
2015,753,,48179745594.27
2015,753,753,875450787.870001
2015,754,,75292366.0
2015,754,754,1591046082.61
2015,755,,64241904.0
2015,755,755,124079694.01
2015,755,1174,341393158.54
2015,756,,387191346.55
2015,756,731,0.0
2015,756,756,168731428.24
2015,757,757,15320743.83
2015,759,,179231477.0
2015,759,759,134433413.84
2015,760,,13022594736.0
2015,760,760,171843211.15
2015,761,,97456389.03
2015,761,761,24015101.96
2015,767,,6788749.71
2015,767,636,7815.0
2015,767,767,3125889264.15
2015,767,768,382488.88
2015,767,769,12417267.85
2015,767,776,12712.41
2015,767,779,161600.0
2015,767,782,801854.81
2015,767,787,57095574.54
2015,767,789,5591110.71
2015,767,791,159441285.94
2015,767,792,6822076.48
2015,767,794,424024.07
2015,767,797,99352906.83
2015,769,769,1010108090.47
2015,770,770,30243714.67
2015,772,,106935901.0
2015,772,772,3137742197.25999
2015,773,773,243264978.31
2015,776,,1322649.66
2015,776,767,428084.27
2015,776,776,1046004610.67
2015,777,777,3223081715.81
2015,778,778,2158492855.37
2015,779,767,118407.0
2015,779,779,101079279.26
2015,782,,3963263645.0
2015,782,782,2129853568.67
2015,790,,109875310.87
2015,800,,152161076.0
2015,800,800,8558423.66
2015,801,,6058499146.0
2015,801,801,4958146663.22
2015,801,802,143080.0
2015,803,,1236165898.0
2015,803,803,203894650.0
2015,806,830,20210.72
2015,807,,1219910298.0
2015,811,811,470933509.2
2015,811,824,6354990.0
2015,823,,2565060883.0
2015,823,823,249140834.16
2015,824,,7342611982.0
2015,824,824,5247712020.54001
2015,825,,72204708.0
2015,825,825,1079888613.35
2015,827,,3463803283.0
2015,827,827,450476216.570001
2015,828,,190109676.0
2015,828,561,18956.11
2015,828,821,188120.0
2015,828,828,595237619.369998
2015,829,,114314877.0
2015,829,829,840952535.64
2015,829,830,20855.54
2015,830,,13241225375.0
2015,830,825,1116998.39
2015,830,830,5999081463.46
2015,831,,953213728862.0
2015,831,830,0.0
2015,831,831,6438055159.11
2015,831,840,2631593.93
2015,834,,1868820206.0
2015,836,836,7547288.24
2015,836,1068,0.0
2015,840,28,21250.58
2015,840,119,3647.83
2015,840,158,31729.56
2015,840,195,35628.05
2015,840,240,189867.48
2015,840,252,158452.08
2015,840,259,28469.31
2015,840,269,373079.46
2015,840,276,57216.48
2015,840,293,433530.21
2015,840,491,17626.9
2015,840,539,1312644.0
2015,840,561,12466539.11
2015,840,634,33060.75
2015,840,636,542014.34
2015,840,694,3197118.55
2015,840,700,1150208.36
2015,840,767,456342.1
2015,840,803,2158673.49
2015,840,810,20653.75
2015,840,824,1074420.0
2015,840,825,1474728.9
2015,840,828,8231030.64
2015,840,830,18990237.98
2015,840,831,6648698.38
2015,840,840,1443402512.2
2015,840,882,1033049.34
2015,840,1068,24795048.86
2015,840,1173,5154934.9
2015,840,1174,62461141.35
2015,840,1188,104365423.03
2015,840,1196,9549277.06
2015,840,1209,306796.82
2015,840,1211,1322923.53
2015,840,1219,115341.5
2015,840,1223,579071.55
2015,840,1225,719836.31
2015,840,1227,6861171.29
2015,848,,41238429165.0
2015,848,848,69298549.0
2015,862,,326049385.79
2015,862,767,119615.7
2015,862,862,17071899728.81
2015,862,1174,2713800.15
2015,862,1188,7186036.4
2015,862,1196,32596732.08
2015,862,1216,2165300.1
2015,862,1219,6175.0
2015,862,1224,733823.55
2015,878,,3231375269.71
2015,878,878,0.0
2015,882,882,1853000386.49
2015,882,887,195498.61
2015,882,903,5631969.0
2015,883,,27521874.0
2015,886,886,20119433.21
2015,891,,18130362.0
2015,891,891,1472894.0
2015,896,,4806147196.0
2015,896,896,190856019.57
2015,900,,4644904932.0
2015,900,900,31131368.94
2015,901,,887490267.0
2015,901,901,850662.25
2015,903,,6945407.0
2015,903,903,117413.02
2015,907,,34532866.0
2015,925,925,269969689.09
2015,928,,4148024.8
2015,930,,4050536631.58
2015,930,930,8478862888.52002
2015,930,960,9030842.68
2015,930,963,35772.5
2015,930,965,140532.0
2015,930,966,49922.88
2015,955,,16071672.0
2015,958,,1818626.0
2015,998,998,144513225.47
2015,1067,1067,387672.0
2015,1068,,111836302543.45
2015,1068,1068,1915307332.98
2015,1125,1125,2250060.4
2015,1126,1126,1223308.51
2015,1128,1128,5966005.25
2015,1129,1129,29413294.25
2015,1130,1130,12240529.48
2015,1133,,793293.0
2015,1137,1137,1821709.18
2015,1154,,244857540.05
2015,1154,1154,56592670.46
2015,1156,,4279203.17
2015,1158,1158,58178287.44
2015,1162,1162,1086940.27
2015,1163,1163,150215298.51
2015,1165,,50890419.0
2015,1166,,149202208.0
2015,1166,1166,443111205.09
2015,1170,1170,17877122.93
2015,1170,1171,20350.0
2015,1171,1171,6143248.45
2015,1173,,5125993707.0
2015,1174,,6527083.0
2015,1174,262,1227245.35
2015,1174,767,12160370.59
2015,1174,772,11837745.65
2015,1174,773,1044700.0
2015,1174,776,1144409.67
2015,1174,777,2193568.66
2015,1174,810,11495.0
2015,1174,862,2582838.58
2015,1174,1173,403705086.72
2015,1174,1174,84443495515.5892
2015,1174,1178,18840541.6
2015,1174,1181,502697.24
2015,1174,1188,169484677.49
2015,1174,1196,292526269.2
2015,1174,1200,170605.44
2015,1174,1202,28400.0
2015,1174,1205,723221.0
2015,1174,1206,9981213.16
2015,1174,1208,83052.67
2015,1174,1209,2301667.82
2015,1174,1211,857354.07
2015,1174,1216,97920499.43
2015,1174,1217,15435257.33
2015,1174,1219,176759621.82
2015,1174,1220,111132.0
2015,1174,1222,74472.48
2015,1174,1223,497180.42
2015,1174,1225,4057313.29
2015,1174,1226,19039.22
2015,1174,1227,126000.0
2015,1174,1228,448950.21
2015,1174,1231,3724915.35
2015,1174,1232,2135633.04
2015,1174,1233,6504389.4
2015,1174,1234,39348353.46
2015,1174,1235,956039.42
2015,1188,,39526700.0
2015,1188,259,60465.05
2015,1188,262,45885.52
2015,1188,315,2141824.13
2015,1188,561,98536188.4
2015,1188,700,143862944.93
2015,1188,772,16429.9
2015,1188,776,1774039.66
2015,1188,778,16180647.06
2015,1188,782,9623735.0
2015,1188,824,36666.24
2015,1188,830,881820.58
2015,1188,862,30940322.0
2015,1188,930,41037523.59
2015,1188,1173,388613732.37
2015,1188,1174,1254446871.48
2015,1188,1176,9006.5
2015,1188,1177,9488.0
2015,1188,1183,1399792.65
2015,1188,1187,41985.8
2015,1188,1188,105179274251.291
2015,1188,1189,1421549.53
2015,1188,1192,6658245.59
2015,1188,1195,30480294.22
2015,1188,1196,2987160323.18
2015,1188,1200,1218280.34
2015,1188,1201,13108.0
2015,1188,1202,180000.0
2015,1188,1203,28392359.7
